Busca do Corvo,
Arquivo,base\CLASS01_060_06.json
Execucao,5
MaxIteration,0
Tempo Decorrido (segundos),5.55E-05
Porcentagem De Utilizacao,0.954053
Quantidade de Recipientes,17
Busca do Corvo,
Arquivo,base\CLASS01_060_06.json
Execucao,5
MaxIteration,1
Tempo Decorrido (segundos),1.09257
Porcentagem De Utilizacao,0.954629
Quantidade de Recipientes,17
Busca do Corvo,
Arquivo,base\CLASS01_060_06.json
Execucao,5
MaxIteration,2
Tempo Decorrido (segundos),2.22036
Porcentagem De Utilizacao,0.954935
Quantidade de Recipientes,17
Busca do Corvo,
Arquivo,base\CLASS01_060_06.json
Execucao,5
MaxIteration,3
Tempo Decorrido (segundos),3.43221
Porcentagem De Utilizacao,0.954782
Quantidade de Recipientes,17
Busca do Corvo,
Arquivo,base\CLASS01_060_06.json
Execucao,5
MaxIteration,4
Tempo Decorrido (segundos),4.47283
Porcentagem De Utilizacao,0.955065
Quantidade de Recipientes,17
Busca do Corvo,
Arquivo,base\CLASS01_060_06.json
Execucao,6
MaxIteration,0
Tempo Decorrido (segundos),5.73E-05
Porcentagem De Utilizacao,0.955629
Quantidade de Recipientes,17
Busca do Corvo,
Arquivo,base\CLASS01_060_06.json
Execucao,6
MaxIteration,1
Tempo Decorrido (segundos),1.09846
Porcentagem De Utilizacao,0.955112
Quantidade de Recipientes,17
Busca do Corvo,
Arquivo,base\CLASS01_060_06.json
Execucao,6
MaxIteration,2
Tempo Decorrido (segundos),2.24625
Porcentagem De Utilizacao,0.954512
Quantidade de Recipientes,17
Busca do Corvo,
Arquivo,base\CLASS01_060_06.json
Execucao,6
MaxIteration,3
Tempo Decorrido (segundos),3.36517
Porcentagem De Utilizacao,0.955194
Quantidade de Recipientes,17
Busca do Corvo,
Arquivo,base\CLASS01_060_06.json
Execucao,6
MaxIteration,4
Tempo Decorrido (segundos),4.45896
Porcentagem De Utilizacao,0.955688
Quantidade de Recipientes,17
Busca do Corvo,
Arquivo,base\CLASS01_060_06.json
Execucao,7
MaxIteration,0
Tempo Decorrido (segundos),5.35E-05
Porcentagem De Utilizacao,0.953771
Quantidade de Recipientes,17
Busca do Corvo,
Arquivo,base\CLASS01_060_06.json
Execucao,7
MaxIteration,1
Tempo Decorrido (segundos),1.09976
Porcentagem De Utilizacao,0.955335
Quantidade de Recipientes,17
Busca do Corvo,
Arquivo,base\CLASS01_060_06.json
Execucao,7
MaxIteration,2
Tempo Decorrido (segundos),2.28918
Porcentagem De Utilizacao,0.954582
Quantidade de Recipientes,17
Busca do Corvo,
Arquivo,base\CLASS01_060_06.json
Execucao,7
MaxIteration,3
Tempo Decorrido (segundos),3.24164
Porcentagem De Utilizacao,0.954982
Quantidade de Recipientes,17
Busca do Corvo,
Arquivo,base\CLASS01_060_06.json
Execucao,7
MaxIteration,4
Tempo Decorrido (segundos),4.44136
Porcentagem De Utilizacao,0.954735
Quantidade de Recipientes,17
Busca do Corvo,
Arquivo,base\CLASS01_060_06.json
Execucao,8
MaxIteration,0
Tempo Decorrido (segundos),5.65E-05
Porcentagem De Utilizacao,0.953947
Quantidade de Recipientes,17
Busca do Corvo,
Arquivo,base\CLASS01_060_06.json
Execucao,8
MaxIteration,1
Tempo Decorrido (segundos),1.12275
Porcentagem De Utilizacao,0.954935
Quantidade de Recipientes,17
Busca do Corvo,
Arquivo,base\CLASS01_060_06.json
Execucao,8
MaxIteration,2
Tempo Decorrido (segundos),2.19642
Porcentagem De Utilizacao,0.954524
Quantidade de Recipientes,17
Busca do Corvo,
Arquivo,base\CLASS01_060_06.json
Execucao,8
MaxIteration,3
Tempo Decorrido (segundos),3.30479
Porcentagem De Utilizacao,0.954676
Quantidade de Recipientes,17
Busca do Corvo,
Arquivo,base\CLASS01_060_06.json
Execucao,8
MaxIteration,4
Tempo Decorrido (segundos),4.57209
Porcentagem De Utilizacao,0.954571
Quantidade de Recipientes,17
Busca do Corvo,
Arquivo,base\CLASS01_060_06.json
Execucao,9
MaxIteration,0
Tempo Decorrido (segundos),5.40E-05
Porcentagem De Utilizacao,0.956324
Quantidade de Recipientes,17
Busca do Corvo,
Arquivo,base\CLASS01_060_06.json
Execucao,9
MaxIteration,1
Tempo Decorrido (segundos),1.10447
Porcentagem De Utilizacao,0.954171
Quantidade de Recipientes,17
Busca do Corvo,
Arquivo,base\CLASS01_060_06.json
Execucao,9
MaxIteration,2
Tempo Decorrido (segundos),2.21781
Porcentagem De Utilizacao,0.955441
Quantidade de Recipientes,17
Busca do Corvo,
Arquivo,base\CLASS01_060_06.json
Execucao,9
MaxIteration,3
Tempo Decorrido (segundos),3.30029
Porcentagem De Utilizacao,0.956206
Quantidade de Recipientes,17
Busca do Corvo,
Arquivo,base\CLASS01_060_06.json
Execucao,9
MaxIteration,4
Tempo Decorrido (segundos),4.56682
Porcentagem De Utilizacao,0.955818
Quantidade de Recipientes,17
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,0
MaxIteration,0
Tempo Decorrido (segundos),5.30E-05
Porcentagem De Utilizacao,0.974053
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,0
MaxIteration,1
Tempo Decorrido (segundos),0.980258
Porcentagem De Utilizacao,0.974227
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,0
MaxIteration,2
Tempo Decorrido (segundos),1.98471
Porcentagem De Utilizacao,0.974147
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,0
MaxIteration,3
Tempo Decorrido (segundos),2.99515
Porcentagem De Utilizacao,0.97488
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,0
MaxIteration,4
Tempo Decorrido (segundos),4.01312
Porcentagem De Utilizacao,0.975067
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,1
MaxIteration,0
Tempo Decorrido (segundos),5.74E-05
Porcentagem De Utilizacao,0.97436
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,1
MaxIteration,1
Tempo Decorrido (segundos),1.0025
Porcentagem De Utilizacao,0.974373
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,1
MaxIteration,2
Tempo Decorrido (segundos),1.97646
Porcentagem De Utilizacao,0.974147
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,1
MaxIteration,3
Tempo Decorrido (segundos),2.94249
Porcentagem De Utilizacao,0.97472
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,1
MaxIteration,4
Tempo Decorrido (segundos),3.78102
Porcentagem De Utilizacao,0.974587
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,2
MaxIteration,0
Tempo Decorrido (segundos),5.59E-05
Porcentagem De Utilizacao,0.9742
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,2
MaxIteration,1
Tempo Decorrido (segundos),0.994835
Porcentagem De Utilizacao,0.974187
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,2
MaxIteration,2
Tempo Decorrido (segundos),1.93303
Porcentagem De Utilizacao,0.9742
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,2
MaxIteration,3
Tempo Decorrido (segundos),2.96869
Porcentagem De Utilizacao,0.974867
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,2
MaxIteration,4
Tempo Decorrido (segundos),3.92863
Porcentagem De Utilizacao,0.97464
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,3
MaxIteration,0
Tempo Decorrido (segundos),5.69E-05
Porcentagem De Utilizacao,0.975107
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,3
MaxIteration,1
Tempo Decorrido (segundos),0.989125
Porcentagem De Utilizacao,0.974173
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,3
MaxIteration,2
Tempo Decorrido (segundos),2.02515
Porcentagem De Utilizacao,0.974413
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,3
MaxIteration,3
Tempo Decorrido (segundos),2.90097
Porcentagem De Utilizacao,0.974733
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,3
MaxIteration,4
Tempo Decorrido (segundos),3.83285
Porcentagem De Utilizacao,0.975067
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,4
MaxIteration,0
Tempo Decorrido (segundos),5.85E-05
Porcentagem De Utilizacao,0.974507
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,4
MaxIteration,1
Tempo Decorrido (segundos),0.971791
Porcentagem De Utilizacao,0.974693
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,4
MaxIteration,2
Tempo Decorrido (segundos),1.99346
Porcentagem De Utilizacao,0.974387
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,4
MaxIteration,3
Tempo Decorrido (segundos),2.99965
Porcentagem De Utilizacao,0.974387
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,4
MaxIteration,4
Tempo Decorrido (segundos),3.97296
Porcentagem De Utilizacao,0.974347
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,5
MaxIteration,0
Tempo Decorrido (segundos),5.20E-05
Porcentagem De Utilizacao,0.97396
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,5
MaxIteration,1
Tempo Decorrido (segundos),1.00097
Porcentagem De Utilizacao,0.97452
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,5
MaxIteration,2
Tempo Decorrido (segundos),1.97466
Porcentagem De Utilizacao,0.974307
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,5
MaxIteration,3
Tempo Decorrido (segundos),3.01828
Porcentagem De Utilizacao,0.9744
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,5
MaxIteration,4
Tempo Decorrido (segundos),3.85932
Porcentagem De Utilizacao,0.974427
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,6
MaxIteration,0
Tempo Decorrido (segundos),5.50E-05
Porcentagem De Utilizacao,0.97436
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,6
MaxIteration,1
Tempo Decorrido (segundos),1.01244
Porcentagem De Utilizacao,0.974213
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,6
MaxIteration,2
Tempo Decorrido (segundos),1.94948
Porcentagem De Utilizacao,0.97508
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,6
MaxIteration,3
Tempo Decorrido (segundos),2.95363
Porcentagem De Utilizacao,0.97452
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,6
MaxIteration,4
Tempo Decorrido (segundos),3.84316
Porcentagem De Utilizacao,0.974907
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,7
MaxIteration,0
Tempo Decorrido (segundos),5.52E-05
Porcentagem De Utilizacao,0.974947
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,7
MaxIteration,1
Tempo Decorrido (segundos),0.957413
Porcentagem De Utilizacao,0.974507
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,7
MaxIteration,2
Tempo Decorrido (segundos),1.89715
Porcentagem De Utilizacao,0.974467
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,7
MaxIteration,3
Tempo Decorrido (segundos),2.85773
Porcentagem De Utilizacao,0.974707
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,7
MaxIteration,4
Tempo Decorrido (segundos),3.84728
Porcentagem De Utilizacao,0.974373
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,8
MaxIteration,0
Tempo Decorrido (segundos),5.56E-05
Porcentagem De Utilizacao,0.974187
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,8
MaxIteration,1
Tempo Decorrido (segundos),0.985868
Porcentagem De Utilizacao,0.97488
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,8
MaxIteration,2
Tempo Decorrido (segundos),1.97684
Porcentagem De Utilizacao,0.974227
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,8
MaxIteration,3
Tempo Decorrido (segundos),2.96867
Porcentagem De Utilizacao,0.97428
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,8
MaxIteration,4
Tempo Decorrido (segundos),4.13362
Porcentagem De Utilizacao,0.9744
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,9
MaxIteration,0
Tempo Decorrido (segundos),5.36E-05
Porcentagem De Utilizacao,0.974693
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,9
MaxIteration,1
Tempo Decorrido (segundos),0.972787
Porcentagem De Utilizacao,0.9744
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,9
MaxIteration,2
Tempo Decorrido (segundos),1.98748
Porcentagem De Utilizacao,0.97508
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,9
MaxIteration,3
Tempo Decorrido (segundos),2.95464
Porcentagem De Utilizacao,0.974547
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_07.json
Execucao,9
MaxIteration,4
Tempo Decorrido (segundos),3.80661
Porcentagem De Utilizacao,0.975293
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,0
MaxIteration,0
Tempo Decorrido (segundos),5.50E-05
Porcentagem De Utilizacao,0.904385
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,0
MaxIteration,1
Tempo Decorrido (segundos),1.29891
Porcentagem De Utilizacao,0.913005
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,0
MaxIteration,2
Tempo Decorrido (segundos),2.4906
Porcentagem De Utilizacao,0.906575
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,0
MaxIteration,3
Tempo Decorrido (segundos),3.89318
Porcentagem De Utilizacao,0.915235
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,0
MaxIteration,4
Tempo Decorrido (segundos),4.94389
Porcentagem De Utilizacao,0.916415
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,1
MaxIteration,0
Tempo Decorrido (segundos),5.55E-05
Porcentagem De Utilizacao,0.915045
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,1
MaxIteration,1
Tempo Decorrido (segundos),1.23209
Porcentagem De Utilizacao,0.914945
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,1
MaxIteration,2
Tempo Decorrido (segundos),2.54688
Porcentagem De Utilizacao,0.912985
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,1
MaxIteration,3
Tempo Decorrido (segundos),3.91355
Porcentagem De Utilizacao,0.919275
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,1
MaxIteration,4
Tempo Decorrido (segundos),5.02423
Porcentagem De Utilizacao,0.915015
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,2
MaxIteration,0
Tempo Decorrido (segundos),5.62E-05
Porcentagem De Utilizacao,0.905745
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,2
MaxIteration,1
Tempo Decorrido (segundos),1.24323
Porcentagem De Utilizacao,0.913095
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,2
MaxIteration,2
Tempo Decorrido (segundos),2.54066
Porcentagem De Utilizacao,0.909165
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,2
MaxIteration,3
Tempo Decorrido (segundos),3.68255
Porcentagem De Utilizacao,0.915705
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,2
MaxIteration,4
Tempo Decorrido (segundos),4.96614
Porcentagem De Utilizacao,0.919135
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,3
MaxIteration,0
Tempo Decorrido (segundos),5.78E-05
Porcentagem De Utilizacao,0.915315
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,3
MaxIteration,1
Tempo Decorrido (segundos),1.19807
Porcentagem De Utilizacao,0.915765
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,3
MaxIteration,2
Tempo Decorrido (segundos),2.49255
Porcentagem De Utilizacao,0.919405
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,3
MaxIteration,3
Tempo Decorrido (segundos),3.75674
Porcentagem De Utilizacao,0.915315
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,3
MaxIteration,4
Tempo Decorrido (segundos),4.89315
Porcentagem De Utilizacao,0.907585
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,4
MaxIteration,0
Tempo Decorrido (segundos),5.62E-05
Porcentagem De Utilizacao,0.908515
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,4
MaxIteration,1
Tempo Decorrido (segundos),1.2545
Porcentagem De Utilizacao,0.918815
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,4
MaxIteration,2
Tempo Decorrido (segundos),2.52507
Porcentagem De Utilizacao,0.910585
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,4
MaxIteration,3
Tempo Decorrido (segundos),3.80134
Porcentagem De Utilizacao,0.915915
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,4
MaxIteration,4
Tempo Decorrido (segundos),5.03386
Porcentagem De Utilizacao,0.919045
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,5
MaxIteration,0
Tempo Decorrido (segundos),5.58E-05
Porcentagem De Utilizacao,0.908475
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,5
MaxIteration,1
Tempo Decorrido (segundos),1.30936
Porcentagem De Utilizacao,0.908275
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,5
MaxIteration,2
Tempo Decorrido (segundos),2.50518
Porcentagem De Utilizacao,0.909305
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,5
MaxIteration,3
Tempo Decorrido (segundos),3.84339
Porcentagem De Utilizacao,0.915235
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,5
MaxIteration,4
Tempo Decorrido (segundos),4.91184
Porcentagem De Utilizacao,0.915075
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,6
MaxIteration,0
Tempo Decorrido (segundos),5.76E-05
Porcentagem De Utilizacao,0.905755
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,6
MaxIteration,1
Tempo Decorrido (segundos),1.31419
Porcentagem De Utilizacao,0.906785
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,6
MaxIteration,2
Tempo Decorrido (segundos),2.55865
Porcentagem De Utilizacao,0.908795
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,6
MaxIteration,3
Tempo Decorrido (segundos),3.79503
Porcentagem De Utilizacao,0.918815
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,6
MaxIteration,4
Tempo Decorrido (segundos),5.08836
Porcentagem De Utilizacao,0.915575
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,7
MaxIteration,0
Tempo Decorrido (segundos),5.65E-05
Porcentagem De Utilizacao,0.908655
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,7
MaxIteration,1
Tempo Decorrido (segundos),1.26933
Porcentagem De Utilizacao,0.907245
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,7
MaxIteration,2
Tempo Decorrido (segundos),2.53547
Porcentagem De Utilizacao,0.915215
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,7
MaxIteration,3
Tempo Decorrido (segundos),3.79165
Porcentagem De Utilizacao,0.915025
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,7
MaxIteration,4
Tempo Decorrido (segundos),4.93914
Porcentagem De Utilizacao,0.914915
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,8
MaxIteration,0
Tempo Decorrido (segundos),5.98E-05
Porcentagem De Utilizacao,0.915705
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,8
MaxIteration,1
Tempo Decorrido (segundos),1.17961
Porcentagem De Utilizacao,0.911365
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,8
MaxIteration,2
Tempo Decorrido (segundos),2.55513
Porcentagem De Utilizacao,0.915545
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,8
MaxIteration,3
Tempo Decorrido (segundos),3.85302
Porcentagem De Utilizacao,0.919125
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,8
MaxIteration,4
Tempo Decorrido (segundos),5.12967
Porcentagem De Utilizacao,0.910175
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,9
MaxIteration,0
Tempo Decorrido (segundos),5.66E-05
Porcentagem De Utilizacao,0.917505
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,9
MaxIteration,1
Tempo Decorrido (segundos),1.22396
Porcentagem De Utilizacao,0.909225
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,9
MaxIteration,2
Tempo Decorrido (segundos),2.53739
Porcentagem De Utilizacao,0.914875
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,9
MaxIteration,3
Tempo Decorrido (segundos),3.76297
Porcentagem De Utilizacao,0.915575
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_08.json
Execucao,9
MaxIteration,4
Tempo Decorrido (segundos),5.03705
Porcentagem De Utilizacao,0.911955
Quantidade de Recipientes,20
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,0
MaxIteration,0
Tempo Decorrido (segundos),5.52E-05
Porcentagem De Utilizacao,0.941539
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,0
MaxIteration,1
Tempo Decorrido (segundos),1.15936
Porcentagem De Utilizacao,0.939717
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,0
MaxIteration,2
Tempo Decorrido (segundos),2.25881
Porcentagem De Utilizacao,0.941528
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,0
MaxIteration,3
Tempo Decorrido (segundos),3.47007
Porcentagem De Utilizacao,0.941183
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,0
MaxIteration,4
Tempo Decorrido (segundos),4.60573
Porcentagem De Utilizacao,0.943117
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,1
MaxIteration,0
Tempo Decorrido (segundos),5.14E-05
Porcentagem De Utilizacao,0.942039
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,1
MaxIteration,1
Tempo Decorrido (segundos),1.13324
Porcentagem De Utilizacao,0.940772
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,1
MaxIteration,2
Tempo Decorrido (segundos),2.28624
Porcentagem De Utilizacao,0.942006
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,1
MaxIteration,3
Tempo Decorrido (segundos),3.40145
Porcentagem De Utilizacao,0.940639
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,1
MaxIteration,4
Tempo Decorrido (segundos),4.54167
Porcentagem De Utilizacao,0.945706
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,2
MaxIteration,0
Tempo Decorrido (segundos),5.42E-05
Porcentagem De Utilizacao,0.944606
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,2
MaxIteration,1
Tempo Decorrido (segundos),1.14543
Porcentagem De Utilizacao,0.942083
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,2
MaxIteration,2
Tempo Decorrido (segundos),2.35709
Porcentagem De Utilizacao,0.942961
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,2
MaxIteration,3
Tempo Decorrido (segundos),3.42044
Porcentagem De Utilizacao,0.943028
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,2
MaxIteration,4
Tempo Decorrido (segundos),4.65825
Porcentagem De Utilizacao,0.944094
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,3
MaxIteration,0
Tempo Decorrido (segundos),5.50E-05
Porcentagem De Utilizacao,0.941594
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,3
MaxIteration,1
Tempo Decorrido (segundos),1.21345
Porcentagem De Utilizacao,0.941961
Quantidade de Recipientes,18
Busca do Corvo,
